DATE (MM/DD/YYYY),HOUR-MST,Avg Avg Wind Speed @ 2m [m/s]
5/16/13,4,1.6171
5/16/13,5,2.1626
5/16/13,6,2.2609
5/16/13,7,2.5364
5/16/13,8,1.45
5/16/13,9,2.0729
5/16/13,10,1.9481
5/16/13,11,2.206
5/16/13,12,2.0754
5/16/13,13,2.7866
5/16/13,14,2.4561
5/16/13,15,5.3854
5/16/13,16,3.5444
5/16/13,17,3.3146
5/16/13,18,3.2089
5/16/13,19,2.6577
5/16/13,20,1.3488
5/16/13,21,1.8827
5/16/13,22,3.1415
5/16/13,23,2.0675
5/17/13,0,1.6837
5/17/13,1,1.9547
5/17/13,2,1.952
5/17/13,3,1.8296
5/17/13,4,2.0172
5/17/13,5,1.128
5/17/13,6,2.0295
5/17/13,7,0.7538
5/17/13,8,1.205
5/17/13,9,2.0672
5/17/13,10,2.5508
5/17/13,11,3.0751
5/17/13,12,3.9968
5/17/13,13,3.5782
5/17/13,14,3.3269
5/17/13,15,2.4777
5/17/13,16,3.0072
5/17/13,17,1.7574
5/17/13,18,2.1225
5/17/13,19,2.7271
5/17/13,20,3.9023
5/17/13,21,6.3241
5/17/13,22,6.8549
5/17/13,23,8.7396
5/18/13,0,7.5184
5/18/13,1,5.8431
5/18/13,2,5.5724
5/18/13,3,5.5666
5/18/13,4,6.6728
5/18/13,5,6.5232
5/18/13,6,4.1438
5/18/13,7,2.5416
5/18/13,8,3.76
5/18/13,9,3.3306
5/18/13,10,2.4405
5/18/13,11,1.9919
5/18/13,12,2.5663
5/18/13,13,2.2311
5/18/13,14,2.3824
5/18/13,15,2.2942
5/18/13,16,3.3038
5/18/13,17,3.2035
5/18/13,18,3.6613
5/18/13,19,7.9436
5/18/13,20,10.3789
5/18/13,21,10.7628
5/18/13,22,4.4675
5/18/13,23,2.0499
5/19/13,0,2.7488
5/19/13,1,4.2751
5/19/13,2,2.7414
5/19/13,3,2.9197
5/19/13,4,3.1722
5/19/13,5,5.3167
5/19/13,6,4.5375
5/19/13,7,3.9773
5/19/13,8,3.6765
5/19/13,9,4.2119
5/19/13,10,5.6896
5/19/13,11,4.0178
5/19/13,12,3.1677
5/19/13,13,5.4896
5/19/13,14,3.5482
5/19/13,15,3.3813
5/19/13,16,4.3573
5/19/13,17,5.9591
5/19/13,18,6.8226
5/19/13,19,6.2844
5/19/13,20,6.7388
5/19/13,21,4.3372
5/19/13,22,5.0725
5/19/13,23,5.9307
5/20/13,0,4.8399
5/20/13,1,6.1006
5/20/13,2,3.5338
5/20/13,3,1.9565
5/20/13,4,0.8311
5/20/13,5,1.8654
5/20/13,6,1.7056
5/20/13,7,2.3043
5/20/13,8,5.2741
5/20/13,9,3.5044
5/20/13,10,3.4771
5/20/13,11,4.3073
5/20/13,12,2.8033
5/20/13,13,1.5623
5/20/13,14,2.7574
5/20/13,15,3.7629
5/20/13,16,2.5732
5/20/13,17,3.053
5/20/13,18,2.7403
5/20/13,19,3.9056
5/20/13,20,3.6404
5/20/13,21,2.7312
5/20/13,22,1.9917
5/20/13,23,2.7541
5/21/13,0,1.4574
5/21/13,1,1.1205
5/21/13,2,1.2754
5/21/13,3,1.4711
5/21/13,4,2.1785
5/21/13,5,1.9558
5/21/13,6,2.5391
5/21/13,7,2.6939
5/21/13,8,2.8701
5/21/13,9,2.8632
5/21/13,10,1.9094
5/21/13,11,2.3247
5/21/13,12,5.217
5/21/13,13,5.838
5/21/13,14,5.4309
5/21/13,15,3.5621
5/21/13,16,3.7293
5/21/13,17,3.6222
5/21/13,18,4.0042
5/21/13,19,2.862
5/21/13,20,1.798
5/21/13,21,2.2192
5/21/13,22,1.9028
5/21/13,23,1.4062
5/22/13,0,1.206
5/22/13,1,1.1998
5/22/13,2,2.0689
5/22/13,3,1.6083
5/22/13,4,1.6205
5/22/13,5,2.0735
5/22/13,6,0.9532
5/22/13,7,1.0709
5/22/13,8,1.4054
5/22/13,9,1.872
5/22/13,10,2.0116
5/22/13,11,1.9389
5/22/13,12,2.357
5/22/13,13,2.6082
5/22/13,14,2.6667
5/22/13,15,2.3645
5/22/13,16,2.4147
5/22/13,17,2.6506
5/22/13,18,3.5631
5/22/13,19,5.5483
5/22/13,20,2.9728
5/22/13,21,2.6284
5/22/13,22,1.7352
5/22/13,23,1.9451
5/23/13,0,1.6435
5/23/13,1,0.8269
5/23/13,2,0.9828
5/23/13,3,2.0119
5/23/13,4,1.6891
5/23/13,5,1.4919
5/23/13,6,1.1101
5/23/13,7,1.7006
5/23/13,8,2.0932
5/23/13,9,1.9435
5/23/13,10,1.0111
5/23/13,11,1.7164
5/23/13,12,1.7348
5/23/13,13,1.7903
5/23/13,14,2.5588
5/23/13,15,3.6767
5/23/13,16,3.6272
5/23/13,17,4.4156
5/23/13,18,3.8463
5/23/13,19,2.8244
5/23/13,20,1.8805
5/23/13,21,1.8247
5/23/13,22,1.7464
5/23/13,23,1.5974
5/24/13,0,1.2133
5/24/13,1,0.712
5/24/13,2,1.4978
5/24/13,3,1.1309
5/24/13,4,1.443
5/24/13,5,1.6661
5/24/13,6,1.5961
5/24/13,7,1.9522
5/24/13,8,2.0577
5/24/13,9,1.2124
5/24/13,10,1.324
5/24/13,11,3.021
5/24/13,12,3.7264
5/24/13,13,3.8083
5/24/13,14,3.5633
5/24/13,15,3.4934
5/24/13,16,3.3728
5/24/13,17,2.7568
5/24/13,18,2.4177
5/24/13,19,1.7222
5/24/13,20,1.6376
5/24/13,21,0.9085
5/24/13,22,1.5836
5/24/13,23,1.4574
5/25/13,0,1.4868
5/25/13,1,1.5976
5/25/13,2,1.736
5/25/13,3,1.9457
5/25/13,4,2.8611
5/25/13,5,2.7032
5/25/13,6,1.289
5/25/13,7,1.151
5/25/13,8,1.1907
5/25/13,9,1.5613
5/25/13,10,2.0835
5/25/13,11,2.3791
5/25/13,12,2.5065
5/25/13,13,2.8074
5/25/13,14,2.5786
5/25/13,15,2.6654
5/25/13,16,3.3625
5/25/13,17,2.9369
5/25/13,18,2.0095
5/25/13,19,1.5266
5/25/13,20,1.5003
5/25/13,21,2.3527
5/25/13,22,2.2306
5/25/13,23,3.4621
5/26/13,0,1.7342
5/26/13,1,1.5663
5/26/13,2,1.7543
5/26/13,3,1.8032
5/26/13,4,1.7139
5/26/13,5,2.0577
5/26/13,6,1.4875
5/26/13,7,2.9662
5/26/13,8,2.6316
5/26/13,9,1.5932
5/26/13,10,1.5663
5/26/13,11,2.93
5/26/13,12,2.8706
5/26/13,13,2.9373
5/26/13,14,3.5561
5/26/13,15,3.7273
5/26/13,16,2.5447
5/26/13,17,2.0765
5/26/13,18,3.3313
5/26/13,19,4.1525
5/26/13,20,5.979
5/26/13,21,3.2722
5/26/13,22,1.502
5/26/13,23,2.9954
5/27/13,0,1.4794
5/27/13,1,2.0609
5/27/13,2,1.3902
5/27/13,3,2.2116
5/27/13,4,2.091
5/27/13,5,1.5872
5/27/13,6,1.4719
5/27/13,7,1.2486
5/27/13,8,1.7622
5/27/13,9,2.1559
5/27/13,10,5.5422
5/27/13,11,3.7839
5/27/13,12,4.1615
5/27/13,13,3.7867
5/27/13,14,3.5816
5/27/13,15,2.4941
5/27/13,16,2.0032
5/27/13,17,2.7955
5/27/13,18,2.9748
5/27/13,19,2.7424
5/27/13,20,1.3558
5/27/13,21,2.006
5/27/13,22,2.1943
5/27/13,23,2.3451
5/28/13,0,2.3454
5/28/13,1,2.0805
5/28/13,2,1.754
5/28/13,3,2.886
5/28/13,4,2.5385
5/28/13,5,1.9342
5/28/13,6,1.1863
5/28/13,7,2.2175
5/28/13,8,1.7994
5/28/13,9,1.5361
5/28/13,10,2.339
5/28/13,11,4.2428
5/28/13,12,4.4665
5/28/13,13,2.9347
5/28/13,14,2.2654
5/28/13,15,2.2391
5/28/13,16,3.967
5/28/13,17,1.3695
5/28/13,18,2.4143
5/28/13,19,4.0684
5/28/13,20,5.0853
5/28/13,21,3.5018
5/28/13,22,2.9047
5/28/13,23,3.1177
5/29/13,0,3.6793
5/29/13,1,3.2866
5/29/13,2,2.552
5/29/13,3,1.9511
5/29/13,4,1.2907
5/29/13,5,1.4363
5/29/13,6,1.6521
5/29/13,7,1.2168
5/29/13,8,2.5861
5/29/13,9,1.2058
5/29/13,10,1.7611
5/29/13,11,1.5477
5/29/13,12,2.527
5/29/13,13,4.2241
5/29/13,14,4.6307
5/29/13,15,4.9482
5/29/13,16,6.2414
5/29/13,17,5.4149
5/29/13,18,5.889
5/29/13,19,6.4738
5/29/13,20,4.4956
5/29/13,21,4.1488
5/29/13,22,6.4325
5/29/13,23,4.8011
5/30/13,0,3.7518
5/30/13,1,5.3751
5/30/13,2,7.984
5/30/13,3,7.2354
5/30/13,4,5.6856
5/30/13,5,5.6871
5/30/13,6,6.4018
5/30/13,7,6.3123
5/30/13,8,6.3391
5/30/13,9,8.7086
5/30/13,10,7.6813
5/30/13,11,6.5411
5/30/13,12,7.9953
5/30/13,13,8.8543
5/30/13,14,7.2364
5/30/13,15,5.8897
5/30/13,16,6.6961
5/30/13,17,7.3904
5/30/13,18,3.2806
5/30/13,19,4.0034
5/30/13,20,3.8008
5/30/13,21,1.5968
5/30/13,22,5.495
5/30/13,23,7.2798
5/31/13,0,8.9432
5/31/13,1,5.3694
5/31/13,2,3.0029
5/31/13,3,4.0866
5/31/13,4,5.1671
5/31/13,5,3.2204
5/31/13,6,4.8354
5/31/13,7,6.1108
5/31/13,8,4.7344
5/31/13,9,4.3519
5/31/13,10,7.2125
5/31/13,11,6.5204
5/31/13,12,5.6352
5/31/13,13,6.7977
5/31/13,14,7.8314
5/31/13,15,7.8176
5/31/13,16,8.5737
5/31/13,17,7.0243
5/31/13,18,6.4075
5/31/13,19,5.9404
5/31/13,20,4.6813
5/31/13,21,5.3839
5/31/13,22,5.0858
5/31/13,23,1.8618
6/1/13,0,2.0416
6/1/13,1,2.3376
6/1/13,2,2.5466
6/1/13,3,2.6279
6/1/13,4,1.571
6/1/13,5,1.8581
6/1/13,6,1.5567
6/1/13,7,1.1186
6/1/13,8,2.0899
6/1/13,9,2.0792
6/1/13,10,1.8726
6/1/13,11,2.5576
6/1/13,12,2.646
6/1/13,13,2.8556
6/1/13,14,2.752
6/1/13,15,2.7706
6/1/13,16,2.4503
6/1/13,17,2.7763
6/1/13,18,1.7748
6/1/13,19,0.7471
6/1/13,20,1.5616
6/1/13,21,1.1221
6/1/13,22,0.9969
6/1/13,23,0.7796
6/2/13,0,1.1551
6/2/13,1,1.8835
6/2/13,2,2.1068
6/2/13,3,2.6842
6/2/13,4,2.3519
6/2/13,5,1.6736
6/2/13,6,1.6829
6/2/13,7,1.3257
6/2/13,8,1.4611
6/2/13,9,1.7355
6/2/13,10,1.4716
6/2/13,11,2.2546
6/2/13,12,2.7073
6/2/13,13,2.3684
6/2/13,14,2.4892
6/2/13,15,2.186
6/2/13,16,2.4759
6/2/13,17,2.3583
6/2/13,18,1.0069
6/2/13,19,1.7936
6/2/13,20,2.5842
6/2/13,21,2.7067
6/2/13,22,1.8193
6/2/13,23,1.6791
6/3/13,0,1.8709
6/3/13,1,2.252
6/3/13,2,3.0067
6/3/13,3,1.8066
6/3/13,4,2.0963
6/3/13,5,2.3403
6/3/13,6,2.133
6/3/13,7,1.6593
6/3/13,8,2.7386
6/3/13,9,2.4159
6/3/13,10,3.3589
6/3/13,11,3.8603
6/3/13,12,5.875
6/3/13,13,6.0789
6/3/13,14,6.2993
6/3/13,15,6.178
6/3/13,16,6.7561
6/3/13,17,4.9476
6/3/13,18,6.132
6/3/13,19,3.164
6/3/13,20,2.3525
6/3/13,21,1.5696
6/3/13,22,2.2503
6/3/13,23,1.3192
6/4/13,0,2.6596
6/4/13,1,1.9645
6/4/13,2,1.2052
6/4/13,3,1.7771
6/4/13,4,1.4157
6/4/13,5,1.3232
6/4/13,6,2.7471
6/4/13,7,2.1382
6/4/13,8,1.6874
6/4/13,9,1.8831
6/4/13,10,1.7286
6/4/13,11,1.1935
6/4/13,12,1.6499
6/4/13,13,1.9508
6/4/13,14,2.1441
6/4/13,15,1.693
6/4/13,16,1.6729
6/4/13,17,2.0408
6/4/13,18,1.6304
6/4/13,19,1.0379
6/4/13,20,4.5591
6/4/13,21,5.2245
6/4/13,22,4.1272
6/4/13,23,3.1122
6/5/13,0,1.7961
6/5/13,1,0.8849
6/5/13,2,1.7001
6/5/13,3,1.2128
6/5/13,4,0.5038
6/5/13,5,1.1824
6/5/13,6,2.1973
6/5/13,7,1.9364
6/5/13,8,2.2066
6/5/13,9,1.7481
6/5/13,10,1.8628
6/5/13,11,1.888
6/5/13,12,1.2517
6/5/13,13,1.2944
6/5/13,14,1.2567
6/5/13,15,1.6692
6/5/13,16,2.0516
6/5/13,17,2.2244
6/5/13,18,2.327
6/5/13,19,1.4552
6/5/13,20,1.8268
6/5/13,21,1.8138
6/5/13,22,1.9443
6/5/13,23,2.0013
6/6/13,0,2.4211
6/6/13,1,1.5802
6/6/13,2,1.5005
6/6/13,3,1.5915
6/6/13,4,1.4308
6/6/13,5,1.7951
6/6/13,6,0.947
6/6/13,7,1.3987
6/6/13,8,1.9025
6/6/13,9,1.7837
6/6/13,10,2.6319
6/6/13,11,2.1709
6/6/13,12,1.9092
6/6/13,13,2.0421
6/6/13,14,2.5768
6/6/13,15,2.3571
6/6/13,16,1.9285
6/6/13,17,1.555
6/6/13,18,0.8913
6/6/13,19,0.8195
6/6/13,20,1.0011
6/6/13,21,1.3222
6/6/13,22,1.0725
6/6/13,23,0.6686
6/7/13,0,1.7593
6/7/13,1,1.7307
6/7/13,2,1.9875
6/7/13,3,1.4476
6/7/13,4,1.9294
6/7/13,5,1.7063
6/7/13,6,0.9865
6/7/13,7,1.9091
6/7/13,8,1.5919
6/7/13,9,1.7718
6/7/13,10,2.7384
6/7/13,11,2.6855
6/7/13,12,3.5709
6/7/13,13,1.9919
6/7/13,14,1.8618
6/7/13,15,5.0872
6/7/13,16,2.911
6/7/13,17,1.4313
6/7/13,18,2.5257
6/7/13,19,2.6759
6/7/13,20,2.2664
6/7/13,21,1.7222
6/7/13,22,2.1595
6/7/13,23,2.2089
6/8/13,0,2.2795
6/8/13,1,1.7471
6/8/13,2,1.8729
6/8/13,3,2.3693
6/8/13,4,4.7153
6/8/13,5,3.5495
6/8/13,6,6.0778
6/8/13,7,5.6717
6/8/13,8,5.2778
6/8/13,9,3.7526
6/8/13,10,3.1873
6/8/13,11,2.7462
6/8/13,12,2.1639
6/8/13,13,1.7694
6/8/13,14,2.4226
6/8/13,15,2.5723
6/8/13,16,3.3357
6/8/13,17,3.4347
6/8/13,18,2.0697
6/8/13,19,2.0264
6/8/13,20,1.5413
6/8/13,21,1.3
6/8/13,22,1.5615
6/8/13,23,1.7883
6/9/13,0,2.5756
6/9/13,1,2.8892
6/9/13,2,1.9197
6/9/13,3,1.4127
6/9/13,4,1.7302
6/9/13,5,2.3106
6/9/13,6,1.8128
6/9/13,7,1.2911
6/9/13,8,1.632
6/9/13,9,2.5971
6/9/13,10,3.0159
6/9/13,11,3.0801
6/9/13,12,3.0891
6/9/13,13,2.7777
6/9/13,14,2.8859
6/9/13,15,2.9523
6/9/13,16,2.4541
6/9/13,17,2.041
6/9/13,18,1.6717
6/9/13,19,1.2183
6/9/13,20,1.6471
6/9/13,21,2.0042
6/9/13,22,1.8712
6/9/13,23,2.6739
6/10/13,0,2.8041
6/10/13,1,2.1511
6/10/13,2,3.1141
6/10/13,3,2.7375
6/10/13,4,1.4809
6/10/13,5,1.9414
6/10/13,6,1.0677
6/10/13,7,1.7457
6/10/13,8,1.506
6/10/13,9,1.4695
6/10/13,10,1.8234
6/10/13,11,1.1978
6/10/13,12,2.8453
6/10/13,13,2.9593
6/10/13,14,2.6089
6/10/13,15,4.1162
6/10/13,16,3.2255
6/10/13,17,1.0724
6/10/13,18,2.5782
6/10/13,19,4.6795
6/10/13,20,3.7367
6/10/13,21,2.4255
6/10/13,22,1.9595
6/10/13,23,1.6053
6/11/13,0,1.7916
6/11/13,1,1.7973
6/11/13,2,1.8748
6/11/13,3,1.8048
6/11/13,4,1.3269
6/11/13,5,1.8209
6/11/13,6,3.0187
6/11/13,7,1.7635
6/11/13,8,1.6087
6/11/13,9,3.4889
6/11/13,10,1.9538
6/11/13,11,3.7441
6/11/13,12,4.3393
6/11/13,13,3.3473
6/11/13,14,2.9109
6/11/13,15,5.2124
6/11/13,16,6.3624
6/11/13,17,4.8876
6/11/13,18,5.6873
6/11/13,19,5.0348
6/11/13,20,3.797
6/11/13,21,2.7252
6/11/13,22,1.9308
6/11/13,23,2.4113
6/12/13,0,2.5257
6/12/13,1,1.9177
6/12/13,2,2.2491
6/12/13,3,2.0566
6/12/13,4,3.3909
6/12/13,5,2.7656
6/12/13,6,1.1958
6/12/13,7,0.7225
6/12/13,8,1.3134
6/12/13,9,3.5062
6/12/13,10,3.4623
6/12/13,11,3.2975
6/12/13,12,3.3056
6/12/13,13,2.928
6/12/13,14,2.7159
6/12/13,15,1.5379
6/12/13,16,1.5509
6/12/13,17,2.3349
6/12/13,18,2.8611
6/12/13,19,2.9602
6/12/13,20,2.8253
6/12/13,21,2.0303
6/12/13,22,2.6042
6/12/13,23,5.6514
6/13/13,0,4.5189
6/13/13,1,3.7287
6/13/13,2,3.0916
6/13/13,3,2.012
6/13/13,4,1.5733
6/13/13,5,1.8201
6/13/13,6,1.4741
6/13/13,7,1.5168
6/13/13,8,2.0983
6/13/13,9,1.2274
6/13/13,10,1.711
6/13/13,11,2.2194
6/13/13,12,1.9484
6/13/13,13,2.3502
6/13/13,14,2.1605
6/13/13,15,2.4725
6/13/13,16,1.9823
6/13/13,17,1.801
6/13/13,18,1.9325
6/13/13,19,1.4982
6/13/13,20,2.7508
6/13/13,21,2.644
6/13/13,22,2.1421
6/13/13,23,1.6783
6/14/13,0,3.9631
6/14/13,1,3.4247
6/14/13,2,3.333
6/14/13,3,3.1883
6/14/13,4,3.4106
6/14/13,5,4.0978
6/14/13,6,3.8456
6/14/13,7,2.8918
6/14/13,8,2.2079
6/14/13,9,1.8786
6/14/13,10,2.6027
6/14/13,11,3.983
6/14/13,12,4.5843
6/14/13,13,4.5021
6/14/13,14,4.1955
6/14/13,15,3.4763
6/14/13,16,2.5333
6/14/13,17,5.1237
6/14/13,18,3.1401
6/14/13,19,2.2993
6/14/13,20,3.8075
6/14/13,21,1.6556
6/14/13,22,1.4529
6/14/13,23,2.4282
6/15/13,0,2.6603
6/15/13,1,2.3662
6/15/13,2,3.8151
6/15/13,3,2.1919
6/15/13,4,1.372
6/15/13,5,1.8232
6/15/13,6,2.0048
6/15/13,7,1.5124
6/15/13,8,2.269
6/15/13,9,2.4629
6/15/13,10,2.5576
6/15/13,11,2.6239
6/15/13,12,2.348
6/15/13,13,2.4516
6/15/13,14,2.2665
6/15/13,15,2.1854
6/15/13,16,1.3212
6/15/13,17,1.5777
6/15/13,18,1.3684
6/15/13,19,1.8129
6/15/13,20,1.4313
6/15/13,21,1.2492
6/15/13,22,1.3552
6/15/13,23,1.6902
6/16/13,0,2.1056
6/16/13,1,1.7646
6/16/13,2,1.2705
6/16/13,3,2.1855
6/16/13,4,2.3403
6/16/13,5,1.7731
6/16/13,6,1.5881
6/16/13,7,1.1076
6/16/13,8,1.4705
6/16/13,9,1.3057
6/16/13,10,2.765
6/16/13,11,3.399
6/16/13,12,3.3612
6/16/13,13,6.8225
6/16/13,14,5.8797
6/16/13,15,4.757
6/16/13,16,2.5938
6/16/13,17,2.5965
6/16/13,18,5.5114
6/16/13,19,4.9496
6/16/13,20,4.0282
6/16/13,21,2.3462
6/16/13,22,1.6439
6/16/13,23,1.7143
6/17/13,0,1.7023
6/17/13,1,1.9934
6/17/13,2,1.2653
6/17/13,3,1.5465
6/17/13,4,1.3674
6/17/13,5,1.9082
6/17/13,6,1.0146
6/17/13,7,1.1597
6/17/13,8,2.5561
6/17/13,9,3.7233
6/17/13,10,3.5091
6/17/13,11,2.3086
6/17/13,12,1.7768
6/17/13,13,2.5629
6/17/13,14,1.3498
6/17/13,15,4.712
6/17/13,16,3.4458
6/17/13,17,2.5961
6/17/13,18,3.2741
6/17/13,19,0.8679
6/17/13,20,1.4922
6/17/13,21,2.138
6/17/13,22,2.1008
6/17/13,23,2.5386
6/18/13,0,1.1748
6/18/13,1,1.1089
6/18/13,2,2.19
6/18/13,3,1.5373
6/18/13,4,1.1789
6/18/13,5,1.2547
6/18/13,6,1.1465
6/18/13,7,0.7353
6/18/13,8,1.5584
6/18/13,9,1.4869
6/18/13,10,2.2335
6/18/13,11,2.3821
6/18/13,12,1.7669
6/18/13,13,1.9997
6/18/13,14,2.5484
6/18/13,15,2.6956
6/18/13,16,1.6679
6/18/13,17,2.8281
6/18/13,18,2.7498
6/18/13,19,4.1158
6/18/13,20,2.6266
6/18/13,21,2.1411
6/18/13,22,1.3427
6/18/13,23,1.0845
6/19/13,0,2.1392
6/19/13,1,3.5327
6/19/13,2,1.712
6/19/13,3,1.5182
6/19/13,4,1.519
6/19/13,5,1.3899
6/19/13,6,1.0364
6/19/13,7,1.3486
6/19/13,8,2.2738
6/19/13,9,1.5234
6/19/13,10,1.6668
6/19/13,11,2.0659
6/19/13,12,2.7476
6/19/13,13,3.5993
6/19/13,14,4.6823
6/19/13,15,3.8598
6/19/13,16,2.1743
6/19/13,17,1.538
6/19/13,18,1.3537
6/19/13,19,1.5231
6/19/13,20,2.3064
6/19/13,21,3.3015
6/19/13,22,2.3922
6/19/13,23,1.6262
6/20/13,0,1.69
6/20/13,1,2.0357
6/20/13,2,2.1439
6/20/13,3,2.6799
6/20/13,4,1.6757
6/20/13,5,2.1083
6/20/13,6,2.3052
6/20/13,7,2.8498
6/20/13,8,3.7857
6/20/13,9,2.9335
6/20/13,10,2.7254
6/20/13,11,2.542
6/20/13,12,2.9893
6/20/13,13,2.8817
6/20/13,14,2.5608
6/20/13,15,2.0036
6/20/13,16,1.9433
6/20/13,17,2.3248
6/20/13,18,1.9059
6/20/13,19,1.0682
6/20/13,20,1.0534
6/20/13,21,1.1115
6/20/13,22,1.2318
6/20/13,23,1.8457
6/21/13,0,1.8103
6/21/13,1,1.463
6/21/13,2,1.9904
6/21/13,3,1.548
6/21/13,4,1.3305
6/21/13,5,1.5155
6/21/13,6,1.1034
6/21/13,7,1.1251
6/21/13,8,1.266
6/21/13,9,1.7205
6/21/13,10,2.1498
6/21/13,11,2.0077
6/21/13,12,2.5982
6/21/13,13,2.6456
6/21/13,14,2.4319
6/21/13,15,1.9116
6/21/13,16,2.5924
6/21/13,17,2.8898
6/21/13,18,2.7971
6/21/13,19,2.4429
6/21/13,20,1.6816
6/21/13,21,3.1764
6/21/13,22,3.3211
6/21/13,23,2.7556
6/22/13,0,2.0125
6/22/13,1,1.785
6/22/13,2,1.3575
6/22/13,3,1.4152
6/22/13,4,1.6536
6/22/13,5,1.1563
6/22/13,6,0.9655
6/22/13,7,1.8115
6/22/13,8,2.3227
6/22/13,9,2.2863
6/22/13,10,1.9348
6/22/13,11,2.469
6/22/13,12,2.4401
6/22/13,13,2.1108
6/22/13,14,1.8114
6/22/13,15,2.1175
6/22/13,16,2.6512
6/22/13,17,2.9344
6/22/13,18,1.6991
6/22/13,19,2.1174
6/22/13,20,1.9207
6/22/13,21,1.6752
6/22/13,22,2.7889
6/22/13,23,1.6777
6/23/13,0,1.3244
6/23/13,1,1.0853
6/23/13,2,1.1333
6/23/13,3,1.9968
6/23/13,4,1.077
6/23/13,5,1.4758
6/23/13,6,1.176
6/23/13,7,1.4077
6/23/13,8,2.8252
6/23/13,9,2.446
6/23/13,10,2.2084
6/23/13,11,3.1982
6/23/13,12,3.0669
6/23/13,13,2.3399
6/23/13,14,2.2371
6/23/13,15,3.4153
6/23/13,16,3.8152
6/23/13,17,3.1829
6/23/13,18,2.5771
6/23/13,19,1.0528
6/23/13,20,4.462
6/23/13,21,3.5659
6/23/13,22,6.0377
6/23/13,23,5.8397
6/24/13,0,5.0273
6/24/13,1,3.6503
6/24/13,2,4.26
6/24/13,3,4.6834
6/24/13,4,4.687
6/24/13,5,2.3283
6/24/13,6,1.9135
6/24/13,7,1.2721
6/24/13,8,2.251
6/24/13,9,2.447
6/24/13,10,1.6634
6/24/13,11,1.824
6/24/13,12,2.6187
6/24/13,13,2.4383
6/24/13,14,3.1742
6/24/13,15,2.592
6/24/13,16,2.576
6/24/13,17,1.6867
6/24/13,18,0.791
6/24/13,19,0.7312
6/24/13,20,1.9888
6/24/13,21,5.0529
6/24/13,22,4.9968
6/24/13,23,5.633
6/25/13,0,5.3828
6/25/13,1,1.8018
6/25/13,2,2.2412
6/25/13,3,2.2534
6/25/13,4,1.9674
6/25/13,5,2.0609
6/25/13,6,1.9883
6/25/13,7,4.491
6/25/13,8,4.6135
6/25/13,9,5.3328
6/25/13,10,6.8612
6/25/13,11,6.025
6/25/13,12,5.8228
6/25/13,13,5.7204
6/25/13,14,3.1708
6/25/13,15,1.9409
6/25/13,16,1.998
6/25/13,17,1.7665
6/25/13,18,2.0451
6/25/13,19,1.939
6/25/13,20,1.5157
6/25/13,21,2.0615
6/25/13,22,2.4292
6/25/13,23,2.7381
6/26/13,0,2.6695
6/26/13,1,1.3364
6/26/13,2,1.4177
6/26/13,3,1.8531
6/26/13,4,1.7255
6/26/13,5,1.6977
6/26/13,6,2.0657
6/26/13,7,2.5545
6/26/13,8,1.7032
6/26/13,9,1.4195
6/26/13,10,3.0619
6/26/13,11,2.5523
6/26/13,12,3.468
6/26/13,13,3.3341
6/26/13,14,3.8389
6/26/13,15,4.0065
6/26/13,16,2.6174
6/26/13,17,2.2395
6/26/13,18,1.4297
6/26/13,19,1.1037
6/26/13,20,1.621
6/26/13,21,2.0052
6/26/13,22,1.8832
6/26/13,23,2.4013
6/27/13,0,3.1509
6/27/13,1,3.5064
6/27/13,2,3.1768
6/27/13,3,3.9746
6/27/13,4,2.7128
6/27/13,5,1.7636
6/27/13,6,1.9711
6/27/13,7,2.9057
6/27/13,8,2.0898
6/27/13,9,2.5866
6/27/13,10,3.3743
6/27/13,11,3.0174
6/27/13,12,2.9683
6/27/13,13,2.939
6/27/13,14,3.3169
6/27/13,15,2.9807
6/27/13,16,3.1273
6/27/13,17,2.8641
6/27/13,18,2.5557
6/27/13,19,1.1032
6/27/13,20,1.3257
6/27/13,21,1.0649
6/27/13,22,1.2049
6/27/13,23,1.3343
6/28/13,0,1.7159
6/28/13,1,1.7271
6/28/13,2,1.4026
6/28/13,3,1.7303
6/28/13,4,1.3761
6/28/13,5,2.031
6/28/13,6,0.767
6/28/13,7,1.3818
6/28/13,8,1.9741
6/28/13,9,2.0701
6/28/13,10,2.6008
6/28/13,11,3.8374
6/28/13,12,3.6014
6/28/13,13,3.3308
6/28/13,14,3.2461
6/28/13,15,3.2156
6/28/13,16,2.2435
6/28/13,17,1.203
6/28/13,18,0.9639
6/28/13,19,2.6826
6/28/13,20,1.5909
6/28/13,21,4.5184
6/28/13,22,4.5226
6/28/13,23,4.2961
6/29/13,0,4.1741
6/29/13,1,3.92
6/29/13,2,2.2817
6/29/13,3,2.2454
6/29/13,4,1.9959
6/29/13,5,1.5472
6/29/13,6,1.5167
6/29/13,7,1.7949
6/29/13,8,2.1508
6/29/13,9,1.7574
6/29/13,10,1.7687
6/29/13,11,2.2037
6/29/13,12,2.3595
6/29/13,13,1.7589
6/29/13,14,3.0285
6/29/13,15,2.4634
6/29/13,16,2.2043
6/29/13,17,1.5329
6/29/13,18,0.9294
6/29/13,19,0.9848
6/29/13,20,1.6291
6/29/13,21,1.6845
6/29/13,22,1.3179
6/29/13,23,1.4696
6/30/13,0,1.0126
6/30/13,1,2.6478
6/30/13,2,2.3631
6/30/13,3,3.4801
6/30/13,4,3.5346
